id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages,translation
15JBG4YJI4FZ,Korean,True,nan,https://voca.ro/15JBG4YJI4FZ,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/culture-2287-19.jpg, 다음 사진은 총 4개가 붙여 있어서 2대2 구조로 붙여있는 사진입니다. 왼쪽 위에는 어떤 나이 드신 분이 한눈 감고 한눈 연 채로 줄을 뭔가를 맞추고 있는 것 같습니다. 앉아 계시고 뒤에는 창문이 열려 있고 그 뒤에는 어떤 나무들이 보입니다. 작은 막대기처럼 보이는 길쭉한 나무들인데 전체적인 사진으로 비교했을 때는 이게 활일 수 있는 것을 볼 수 있고 그 활들은 어떤 파란색 바구니에 담아 있습니다. 바로 오른쪽 위에 있는 사진에는 어떤 동그라미 검정색 나무들이 보여져 있고 그 위에도 뭔가 다른 나무들이 보여지는 지축에서는 그냥 활처럼 보입니다. 왼쪽 밑에 있는 어떤 남자는 활을 쏘고 있는 장면이고요. 숲속으로 향해 쏘는 것 같고 이 남자는 또 항복을 입고 있습니다. 오른쪽 밑에는 그 도로가 어떤 도로가 있고 남산타워도 보여지고 그 다음에 어떤 벽을 또 보여지고 왼쪽에는 또 푸른 풀 같은 나무들도 보입니다.,False,"The next photo consists of four images arranged in a 2x2 structure. In the top left, there appears to be an elderly person with one eye closed and the other open, seemingly aligning something. They are seated, with a window behind them that is open, showing some trees in the background. The trees look elongated and stick-like, and when compared to the overall photo, they could be considered as arrows, which are contained in a blue basket. The photo directly to the upper right shows some black, circular trees, and above them, there are additional trees that, from this angle, simply resemble bows. In the bottom left, a man is depicted shooting a bow, aimed towards the forest; he is also wearing traditional attire. In the bottom right, there is a road shown, along with Namsan Tower, and some walls are visible, while to the left, there are green, grassy trees."
11eFPXUMRyY4,English,False,nan,https://voca.ro/11eFPXUMRyY4,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054271821170_0.jpg," This photo is of a boy in dead center of the photo. He is wearing red two-piece, one with an Asian-style collar and the pants that are matching in red with black. Some sort of either characters or some pattern that has black on top of red. He's wearing sandals. Behind him is a small fence which is overlooking a body of water. Most of the background of the image is of this water which is of a dark-ish aquamarine blue-green color. The railing that he's holding onto is a dark beige, almost brown, and he is on top of sheets of rock which the fence is resting on top of. He is looking at the photographer. This is some sort of portrait. He's the only one in the photo. There's no text. There's no contextual information that I can gain from this. He has a full head of hair.",False," This photo is of a boy in dead center of the photo. He is wearing red two-piece, one with an Asian-style collar and the pants that are matching in red with black. Some sort of either characters or some pattern that has black on top of red. He's wearing sandals. Behind him is a small fence which is overlooking a body of water. Most of the background of the image is of this water which is of a dark-ish aquamarine blue-green color. The railing that he's holding onto is a dark beige, almost brown, and he is on top of sheets of rock which the fence is resting on top of. He is looking at the photographer. This is some sort of portrait. He's the only one in the photo. There's no text. There's no contextual information that I can gain from this. He has a full head of hair."
13kLowqodUpy,Chinese,False,nan,https://voca.ro/13kLowqodUpy,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941044271841844_0.jpg,这是一张图片拍摄者应该是位于一个行人和机动车的道的交叉口画面中有很大的一个移动房子以及一条道路以及道路上画着一个巨大的静止停车的一个指示画的左侧呢还有右侧呢还有一些相对比较矮小的树木应该是处于南方的位置然后楼的顶床是红色的楼很大但是层数不高占地面积比较大还有一个路牌路牌旁边还有一个很高的路灯然后再次复杂地面积比较大然后再次复杂地面积比较大然后再次复杂地面积比较大,False,"This is a description of a picture taken at a crossroad where a pedestrian walkway meets a roadway. In the image, there is a large mobile house, and the road features a huge stationary parking sign. On the left and right sides, there are a few relatively smaller trees, which are likely located in a southern area. The building's roof is red, and although the building itself is quite large, it doesn't have many floors, occupying a significant land area. There is also a street sign beside it, along with a tall streetlight. The scene is rather complex and large in scale."
1liu2x3pCV5R,English,False,nan,https://voca.ro/1liu2x3pCV5R,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000048641.jpg," This is an image of a herd of zebras standing on a desert plain. There are probably about 30 to 40 zebras in the image. There's no text in the image. There is one zebra front and center in the image with two zebras facing forward to its right, one zebra facing towards the left directly over its back left hip, another zebra facing forward just to the left of that. Most of the zebras are facing away from the camera which the photo was taken with. In the background you see trees, kind of a line of trees in the sky. The style is essentially a nature photograph of just animals in wild nature. Um... ... ... ... ... ... ...",False," This is an image of a herd of zebras standing on a desert plain. There are probably about 30 to 40 zebras in the image. There's no text in the image. There is one zebra front and center in the image with two zebras facing forward to its right, one zebra facing towards the left directly over its back left hip, another zebra facing forward just to the left of that. Most of the zebras are facing away from the camera which the photo was taken with. In the background you see trees, kind of a line of trees in the sky. The style is essentially a nature photograph of just animals in wild nature. Um... ... ... ... ... ... ..."
17ola43rrKbg,Chinese,False,nan,https://voca.ro/17ola43rrKbg,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Spanish_images/5865926954273506418_0.jpg,这感觉这个图是在室外的然后呢是好像是一群人在赛嘛然后还有四周有非常多的人围坐在那里看着他们比赛在图的正中央呢我们可以看见是有一个非常帅气的女子她穿着裙子非常长的裙子戴着一个牛仔帽端坐在一匹白色的赛马上面非常的酷然后在她的身后呢也有一些人骑着棕色的马也有一些工作人员在路在土上在走路然后他们的场地是那种沙土我还看到有两个人躺在这个沙土上面其中有一个人他穿着带着这个牛仔帽穿着格子衣服然后还是深色牛仔裤另外一个人呢是蓝色牛仔裤他们都躺在地上不知道是为什么然后背景是大概有几百个人吧坐在那里观看他们的比赛然后他们的场景是在一个山里面我可以看到远处有几栋房子然后还有一座还有在山里面感觉这里的经济状态不是很好因为房子比较旧比较老 scholarships先沉看到这里的空随你说uffle看碑给我不知道没译和 içinde吗,False,"This scene appears to be outdoors, where a group of people seems to be competing, surrounded by many others sitting around, watching the competition. In the center of the image, there is a very stylish woman; she is wearing a long skirt and a cowboy hat, confidently seated on a white racing horse, looking quite cool. Behind her, there are also some people riding brown horses, along with some staff members walking on the dirt. The ground is sandy. I also noticed two people lying on the sand; one of them is wearing a cowboy hat, a checkered shirt, and dark denim jeans, while the other person is in blue jeans. They are lying on the ground for some reason. In the background, there are about a few hundred people sitting there watching the competition. The scene is set in a mountainous area where I can see a few houses in the distance, and there is a sense that the economic condition here isn't very good because the houses look quite old and worn down."
1fwQbMCcyLAL,Chinese,True,this is a famous historical event,https://voca.ro/1fwQbMCcyLAL,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/cultural_songs_for_greater_china-1911-85.jpg,这个照片是一个非常典型的一个中国历史的一个图片有几个坦克然后有一个白色的衣服是站在坦克前面具体这个事件我忘了但是两边都是树嘛但是基本上是一个人在阻止一个坦克然后旁边都有树在一个看起来比较是个阴天图片也比较模糊,False,"This photo is a very typical image from Chinese history, featuring several tanks and a person in white standing in front of the tanks. I can’t recall the specific event, but there are trees on both sides. Essentially, it's a scene where one person is stopping a tank, with trees surrounding the area. The sky looks overcast, and the image is somewhat blurry."
17WtB9jKDDLM,Chinese,True,nan,https://voca.ro/17WtB9jKDDLM,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_labor's_sports_stadium-1075-86.jpg,这个照片里有一个大的楼这个楼大部分颜色是黑色的然后上面有一些浅蓝色的灯这些灯是有很多小的圆点点然后还有一些更大一点的不同大小的小点圆圈的点然后在这个楼的中间上方有一个黄色的发光字显示这个楼的名字好像说写的是米糖果Tango然后在这个大楼的右边有另外一个楼但是大部分没有在这个照片里这个楼更多颜色的灯它的上面的有一些绿色黄色和红色的发光灯然后旁边在底下有好几行的红灯笼这个照片是从一个更底的角度照的然后看起来像是拍夜景的照片还是拍的录音给大家的是bearонец Col cultura,False,"In this photo, there is a large building that is mostly black in color, with some light blue lights on it. These lights have many small round dots and also some larger dots of varying sizes. In the middle upper section of this building, there is a yellow illuminated sign displaying the building's name, which seems to say ""米糖果 Tango."" To the right of this large building, there is another building, although most of it is not captured in this photo. This second building features more colorful lights, with green, yellow, and red illuminated lights on top, and several rows of red lanterns below it. The photo is taken from a lower angle, making it appear as if it is a night scene. The recording appears to be intended for everyone."
148byXMvNaMs,English,False,nan,https://voca.ro/148byXMvNaMs,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/culture_and_arts-1512-53.jpg," In this image, there appears to be two people, a man and a woman. They are both holding microphones. The man is on the left and the woman is on the right. The man seems to be actively talking or singing, regardless if he has his mouth open with a microphone right next to his mouth. He is wearing a black suit with some sort of red bow tie and a white shirt underneath. On his other hand, so in his left hand, he is holding a folder. The woman on the right has her mouth closed. She is wearing a pinkish purple dress with her hair also purple. The man's hair is black. There's been a big audience with a lot of people just sitting there. They're going to be eating, so this could be some sort of ceremony or people are enjoying some food or drinks. And then a lot of white things, sorry, a lot of red things, red decorations in the background and some lights in the background as well. So this appears to be some sort of event or ceremony where two people are primary people talking. Okay. Nowë is the role of greening andwalk close all to the sparked between the достаточно & matching Awaitawa, sensual, and the Almost 20 years later live inacio.",False," In this image, there appears to be two people, a man and a woman. They are both holding microphones. The man is on the left and the woman is on the right. The man seems to be actively talking or singing, regardless if he has his mouth open with a microphone right next to his mouth. He is wearing a black suit with some sort of red bow tie and a white shirt underneath. On his other hand, so in his left hand, he is holding a folder. The woman on the right has her mouth closed. She is wearing a pinkish purple dress with her hair also purple. The man's hair is black. There's been a big audience with a lot of people just sitting there. They're going to be eating, so this could be some sort of ceremony or people are enjoying some food or drinks. And then a lot of white things, sorry, a lot of red things, red decorations in the background and some lights in the background as well. So this appears to be some sort of event or ceremony where two people are primary people talking. Okay. Nowë is the role of greening andwalk close all to the sparked between the достаточно & matching Awaitawa, sensual, and the Almost 20 years later live inacio."
18Y4ZHX6UzbD,Korean,False,nan,https://voca.ro/18Y4ZHX6UzbD,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743584275483473_0.jpg, 사진 속에는 잔지밭이 넓게 펼쳐진 야외 공간이 보이고 중앙잼에는 사람 형상의 은색 조각상이 서 있습니다. 이 조각상은 금속 재질로 보이며 고개를 위로 들어 하늘을 바라보는 듯한 자세가 인상적입니다. 주변 잔디는 황갈색으로 늦가을이나 겨울철 풍경을 연상케 합니다. 조각상 뒤쪽으로는 나뭇잎이 거의 떨어진 갈색 나무들이 숲처럼 우거져 있고 왼편에는 돌로 만든 다리가 있어 고풍스러운 분위기를 자아냅니다. 다리 건너편 쪽으로는 자동차가 지나다니는 도로가 희미하게 보이며 공간이 꽤 넓고 자연에 둘러싸여 있는 장소임을 짐작하게 합니다. 사진 오른쪽 위에는 소나무 가지가 화면 일부를 가리고 있는데 푸른 바늘잎이 늦가을 혹은 겨울의 황량한 배경과 대주도여 이목을 끕니다. 전체적으로 맑은 날씨 속에 햇빛이 부드럽게 내려와 은빛 조각상의 표면이 빛을 받아 반사되는 모습이 선명하게 보입니다. 고요하고 환적한 공원 혹은 야외 전시 공간처럼 보이며 조각상과 자연 풍경의 조화를 이루어 차분하면서도 예술적인 분위기를 느낄 수 있는 장면입니다.,False,"The photo features a wide outdoor space filled with a lawn, and in the center stands a silver statue in the shape of a human figure. This statue appears to be made of metal, and its pose, seemingly gazing upward towards the sky, is striking. The surrounding grass is a yellowish-brown color, reminiscent of late autumn or winter scenery. Behind the statue, there are brown trees with almost all their leaves fallen, creating a forest-like environment, and on the left side, there is a stone bridge that adds an antique charm to the scene. On the other side of the bridge, a faint road can be seen where cars pass by, suggesting that the area is quite spacious and surrounded by nature. In the upper right corner of the photo, a pine branch covers part of the frame, with its green needle leaves contrasting against the desolate backdrop of late autumn or winter, drawing attention. Overall, the clear weather allows the sunlight to gently illuminate the silver statue, making its surface visibly reflect light. The scene looks like a serene and refreshing park or outdoor exhibition space, where the statue harmonizes with the natural landscape, creating a calm yet artistic atmosphere."
1ospwSSNJQW7,English,False,nan,https://voca.ro/1ospwSSNJQW7,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064274132047_0.jpg," In this image, there is a black table or platform on top of sort of a mesh white surface. And in the front on the black platform, there are two dishes of food. On the left side, the dish is a large skillet that is like a silver metal with a large silver spoon or utensil inside of it for serving. And the food looks to be some sort of paella with some sauce and maybe chicken or rice. And some orange bits, maybe some seafood with some parsley on top. And in the dish on the right side, it is a white woven basket filled with some bread rolls that are baked and like toasted on the sides. And in the back, there is one other plate where you can't see any food on it. And in the front, there is another plate. Sand que Dit você sabe.",False," In this image, there is a black table or platform on top of sort of a mesh white surface. And in the front on the black platform, there are two dishes of food. On the left side, the dish is a large skillet that is like a silver metal with a large silver spoon or utensil inside of it for serving. And the food looks to be some sort of paella with some sauce and maybe chicken or rice. And some orange bits, maybe some seafood with some parsley on top. And in the dish on the right side, it is a white woven basket filled with some bread rolls that are baked and like toasted on the sides. And in the back, there is one other plate where you can't see any food on it. And in the front, there is another plate. Sand que Dit você sabe."
1iThjBrYc2P9,Korean,True,"Yes, this image is culturally distinct. It depicts a traditional Korean hair accessory (such as a 족두리 or 화관) often worn for weddings or important ceremonies. The design, materials, and decorative style are uniquely tied to Korean heritage, making it distinctly representative of Korean culture.",https://voca.ro/1iThjBrYc2P9,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743594278860418_0.jpg," 사진 속에는 전통 훈레나 행사에서 착용하는 한국 전통 머리 장식으로 보이는 작은 관 형태의 장식물이 보입니다. 검은색 바탕 위에 여러 개의 구슬과 장식품이 빼곡히 달려있는데, 흰색 구슬과 진주 모양의 장식, 빨강, 초록 등 다채로운 색상의 구슬들이 조화롭게 어우러져 있습니다. 특히 둥근 진주 형태가 여러 개 모여있는 모습이나 표면에 한자나 문양이 새겨진 초록색 장식 등이 눈에 띄어 화려하면서도 섬세한 분위기를 자아냅니다. 머리 장식의 모서리나 윗부분에는 노란색, 분홍색 등으로 포인트가 되는 구슬이 군데군데 달려있으며, 아래쪽에는 오색 술 장식이 달려있어 머리카락 아래로 늘어뜨려지는 듯합니다. 전통적으로는 신부나 예복을 입은 여성이 결혼식이나 중요한 의식에서 머리에 얹어 쓰는 관, 가체의 일종으로, 화관 또는 족두리 등 여러 형태가 있는데, 산속 장식물도 그 중 하나로 보입니다. 주변 배경은 흐릿하게 처리되어 있으며, 착용자의 이마 부분에 이 관이 얹혀 있어, 전체적인 의상이나 얼굴 표정은 자세히 보이지 않지만 화려하고 정교한 전통 머리 장식임을 한눈에 알 수 있습니다.ack su",False,"The picture features a small crown-like ornament that appears to be a traditional Korean hair accessory worn during traditional ceremonies and events. It is adorned with numerous beads and decorative items against a black background, with a harmonious blend of white beads, pearl-shaped decorations, and vibrant colors like red and green. Notably, clusters of round pearl shapes and green accents engraved with Chinese characters or patterns stand out, creating an atmosphere that is both gorgeous and delicate.   Scattered around the edges and top of the hair ornament are accent beads in colors like yellow and pink, while colorful tassels hang down, suggesting they drape beneath the wearer’s hair. Traditionally, this type of crown or gache is worn on the head by brides or women dressed in formal attire during weddings or significant ceremonies, and it comes in various forms, including flower crowns and jokduri, with this ornament seeming to belong to that category.   The background is intentionally blurred, and the crown is placed on the wearer’s forehead, obscuring the full view of the outfit and facial expression. However, it is immediately apparent that this is an elaborate and intricate traditional hair decoration."
1k9a2X8dG1QO,Chinese,False,nan,https://voca.ro/1k9a2X8dG1QO,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/health_first_grand_awards_ceremony-349-59.jpg,这张图片里面是一个女士正在唱歌然后她的背景有一个背景板背景板是深棕色的然后上面写着宾港玉城骄傲盛放销售中心和开放季星光盛点然后写着主办企业集团有限公司白石红润地产开发有限公司的字样然后她的地板是一个红毯然后上面有一些金色的梨花材条她本人是长发然后染成了棕色手里拿着一个麦克风在唱歌然后她的身上穿了一件红色的抹胸的短裙上面有黑色的纹路然后她穿着黑色的丝袜还有一双黑色的短靴看起来是在参加一个典礼然后在上面进行演唱然后她的图片的右上角有一个水印写着Linda Garden明年底下 Sis,False,"In this image, there is a lady singing, and her background features a deep brown backdrop with the words ""Binjiang Yucheng Proud Bloom Sales Center"" and ""Open Season Starlight Highlights."" It also includes the names of the organizing companies: Baishi Hongrun Real Estate Development Co., Ltd. The floor beneath her is a red carpet adorned with some gold pear blossom strips. She has long hair dyed brown and is holding a microphone while singing. She is wearing a red, strapless short dress with black patterns, along with black stockings and a pair of black ankle boots, giving the impression that she is participating in a ceremony. In the upper right corner of the image, there is a watermark that reads ""Linda Garden, End of Next Year Down."""
1jPPCOD2OQgK,English,True,"Yes, you can see a foreign language used in the signs for each of the compartments as well as the notebook in the bottom.",https://voca.ro/1jPPCOD2OQgK,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684274239833_0.jpg," This image is of several art supplies. I can see that there's a cup holding some various supplies, there's some trays on the side holding other brushes, and there's also some compartments with other various brushes. There's some brushes with very thick bristles, and there are some very skinny brushes with very small and thin bristles. In the bottom of the image there is what looks to be a notebook, or some sort of sketched notebook that the artist is using as well. In terms of subtle details, there are various logos on each compartment labeling each of the different brushes that are available for the artist. There is also, the text and the image is also seen to be an Asian language of some sort, but I'm not sure.",False," This image is of several art supplies. I can see that there's a cup holding some various supplies, there's some trays on the side holding other brushes, and there's also some compartments with other various brushes. There's some brushes with very thick bristles, and there are some very skinny brushes with very small and thin bristles. In the bottom of the image there is what looks to be a notebook, or some sort of sketched notebook that the artist is using as well. In terms of subtle details, there are various logos on each compartment labeling each of the different brushes that are available for the artist. There is also, the text and the image is also seen to be an Asian language of some sort, but I'm not sure."
1i1OnQWvaAe4,Chinese,True,nan,https://voca.ro/1i1OnQWvaAe4,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/cultural_songs_for_greater_china-1911-43.jpg,这张照片上面是一个人他在讲民主党的一些事情他们应该是在一个集会上面或者是在什么示威抗议活动中然后上面主要是拿着话筒的一个人然后他旁边还有大概一二三四五六个人那上面文字写的是民主党民主歌声献中华他们好像是在唱歌然后一些细节呢就是他们都穿着白色衣服然后胸口是两行字这样子两行红色的字然后有一行三是英文其他的一些细节呢就是他们都戴着眼镜和帽子这样子但是他们的我注意到他们的文字都是繁体字所以看起来应该是台湾人背景呢也没有什么背景主要就是很多人然后把背景填满了整个风格是属于是一个在一个集会活动中抓拍的这么一个风格颜色呢主要就是他们的白色衣服还有他们衣服上红色的字就说这是挺舒服的一定看��传近的如果穿着稍了改变它的曲 taraf Tiguan体面肥就可以鳌aler宣伍如果穿着ig waren两一个佣,False,"This photo features a person speaking about the Democratic Party, likely at a rally or some kind of protest event. The main focus is on an individual holding a microphone, accompanied by approximately six other people. The text on the image reads ""Democratic Party, Democratic Song Dedicated to China."" They appear to be singing. Some details include that they are all dressed in white clothing, with two lines of red text on their chests; one of those lines is in English. Other details include that they are all wearing glasses and hats. I noticed that the text is in traditional Chinese characters, which suggests a Taiwanese background. There isn't much to the background itself, just a large group of people filling the space. The overall style captures the atmosphere of a rally. The predominant colors are the white of their clothing and the red text, which creates a pleasant visual."
1KWEERczwBjf,Chinese,False,nan,https://voca.ro/1KWEERczwBjf,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000013720.jpg,图片给人第一印象是那种惬意的感觉图中正中间是一个白色的盘子上面有一只一个银色的叉子然后旁边有吃剩下的食物食物上主要是煎蛋还有下面的类似于烤面包片的东西左边的这个杯子里装满了类似于珍珠奶茶的东西吧留下了很多黑色的颗粒还在里面然后在旁边是可能是牛奶然后在右边的玻璃杯中应该是装了一杯袋泡茶镜头拉远的话是能看到模糊的一个人影一个人站在中间然后右边的话是有一辆红色的小吊车远处的话有一只巨大的树干以及再远处的红泊以及旁边绿色致反叶茂的树整体的颜色是偏明亮的天气应该是十分晴朗保和度也是属于一种正常的状况啊,False,"The image gives an initial impression of a pleasant feeling. In the center, there is a white plate with a silver fork on top, and beside it, there are remnants of food, mainly a fried egg and something resembling toast below it. To the left, there is a cup filled with something similar to bubble tea, which has left many black particles floating inside. Next to it, there may be milk, and in the glass cup on the right, there seems to be a bagged tea. As the camera zooms out, a blurred figure of a person can be seen standing in the middle. On the right side, there is a small red crane, and in the distance, a large tree trunk is visible along with a distant red buoy and lush green trees nearby. The overall color scheme is bright, suggesting that the weather is quite sunny, and the saturation appears to be in a normal state."
1jiXtAfievP2,Chinese,True,nan,https://voca.ro/1jiXtAfievP2,"https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/national_capital,_city_of_the_world,_famous_cultural_city,_most_livable_city-1123-85.jpg",这张照片乍一看像是一条广告上面比较引人注意的是它的格上理财和位于图片中间的这个二维码和指纹识别上面有很多的文字主要是理财的宣传包括他们的官网信息联系方式以及所提供的服务照片的下方有一行点击阅读原文马上预约理财师这个布局通常是在微信公众号的小文章里会有的如果点击下方的话就可以把你带到原有的公众号里去整体是一个比较正常的宣传风格底色是白色的没有什么特别引人注意的地方在各类广告的公众号里都非常的常见它的招商有为什么进行ий积回егод она责任的时候搞下单的宣传风格就比如说呢预防好了 tho Did you我你是,False,"At first glance, this photo appears to be an advertisement. The most eye-catching elements are its financial management layout and the QR code and fingerprint recognition located in the center of the image. There is a lot of text primarily promoting financial services, including their official website information, contact details, and the services provided. At the bottom of the photo, there is a line that says ""Click to read the original text and make an appointment with a financial advisor."" This layout is typically found in small articles on WeChat public accounts. If you click the button below, it can take you directly to the original public account. Overall, it presents a fairly standard promotional style, with a white background that doesn't have any particularly eye-catching features. It is quite common in various advertisements found on public accounts."
13rIgS8VOMt4,Chinese,False,nan,https://voca.ro/13rIgS8VOMt4,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Tamil_images/5920593834278496132_0.jpg,"嗯,图片中是一个舞台然后人,这些人似乎在照相然后一共是有四个人,都是男性最左侧和中间的人在握手左侧的人穿的是黑色的衬衫右侧的两个人穿的是白色的衬衫后边还有一个人穿的也是白色的衬衫然后前面的三个人都有大胡子右侧的人戴眼镜和手表他们的背景是一个展板展板上左侧有一个人物头像中间是一串文字看起来是泰文但因为不认识所以没有办法读出具体的文字信息そ时很久清楚 Jo",False,"In the image, there is a stage with several people. There are a total of four men visible. The person on the far left and the one in the middle are shaking hands. The person on the left is wearing a black shirt, while the two people on the right are in white shirts. There is also someone behind them wearing a white shirt. The three men in the front all have large beards. The man on the right is wearing glasses and a watch. Their background features a display board which has a character portrait on the left side and a string of text in the middle that appears to be in Thai, but I cannot read the specific text because I am not familiar with the language."
1iYPRB1Xbxxx,Chinese,False,nan,https://voca.ro/1iYPRB1Xbxxx,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/sport_equipments_hong_kong_flat_advertisement-2931-06.jpg,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,False,"Transcription: Please don't hesitate to like, subscribe, share, and support Mingjing and the Diandian program through donations."
17wejrFmJoZ0,English,True,Not recognizable from american perspective,https://voca.ro/17wejrFmJoZ0,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/6001311185419847732_0.jpg," So from first glance this looks like a picture of some food, maybe a... it's hard to tell what it is exactly. It looks very non-American, so it looks like on top there is what looks like maybe a bagel or a donut, depending on what its seasonings are. It looks like it may be seasoned with cheese and some veggies like cilantro, so it's likely a savory food. It looks like there's a little bit of like maybe an aesthetic flower-looking thing, which is red, but I'm not sure what food it's actually made of. And below what looks like a bagel is what looks like maybe a soup of maybe sour cream and some more cheese and some other seasonings that may be also on top of what looks like a bagel. It looks like it's actually on a plate instead of in a bowl, so instead of a soup it may just be a very savory-looking food item that has had a lot of its seasonings drop to the bottom of the plate. There's no text, so it's hard to tell what it is from.",False," So from first glance this looks like a picture of some food, maybe a... it's hard to tell what it is exactly. It looks very non-American, so it looks like on top there is what looks like maybe a bagel or a donut, depending on what its seasonings are. It looks like it may be seasoned with cheese and some veggies like cilantro, so it's likely a savory food. It looks like there's a little bit of like maybe an aesthetic flower-looking thing, which is red, but I'm not sure what food it's actually made of. And below what looks like a bagel is what looks like maybe a soup of maybe sour cream and some more cheese and some other seasonings that may be also on top of what looks like a bagel. It looks like it's actually on a plate instead of in a bowl, so instead of a soup it may just be a very savory-looking food item that has had a lot of its seasonings drop to the bottom of the plate. There's no text, so it's hard to tell what it is from."
1k5QEbEuFR8U,English,True,Very clearly printed in Traditional Chinese - not readable to other language speakers.,https://voca.ro/1k5QEbEuFR8U,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/the_views_of_traditional_chinese_medical_science-142-85.jpg," At first glance, this image appears to be a screenshot of a Chinese language program, perhaps an advertisement for medical services. There are eight Chinese words placed in the center of the screen with small Chinese text in the top left and bottom right of the image. The text is in traditional Chinese and does not appear to be parsable by an English reader. For subtle details noticeable, the back of the image, the background appears to be some sort of a living room decorated in a barn or sort of rustic style with dark browns and wood details featuring throughout the image and with dark colored what appear to be marble floors. Otherwise, there don't seem to be many images in the picture. Overlaid on top of the background, we have a white box that is mostly opaque but somewhat see-through, perhaps around 80% capacity, through which we can see limited details of the background behind it.",False," At first glance, this image appears to be a screenshot of a Chinese language program, perhaps an advertisement for medical services. There are eight Chinese words placed in the center of the screen with small Chinese text in the top left and bottom right of the image. The text is in traditional Chinese and does not appear to be parsable by an English reader. For subtle details noticeable, the back of the image, the background appears to be some sort of a living room decorated in a barn or sort of rustic style with dark browns and wood details featuring throughout the image and with dark colored what appear to be marble floors. Otherwise, there don't seem to be many images in the picture. Overlaid on top of the background, we have a white box that is mostly opaque but somewhat see-through, perhaps around 80% capacity, through which we can see limited details of the background behind it."
19uZBU1s7qzO,English,False,nan,https://voca.ro/19uZBU1s7qzO,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000034915.jpg," This is an image of a fridge that is open, but the freezer door is shut. And so there are three different layers with two drawers on the bottom. And on the door, there are four more places and shelves with one larger shelf on the bottom. That's a fifth one. On the right, there is a carton of eggs in the top right. On the second layer, on the left, there is an open yellow bag with a green bottle. And on the right, there is Cumber de Gret carton with some other white condiment. And on the bottom, it says the same brand, but in red, as I just said before, with Puleva Calcio. There are a lot of fresh fruits and vegetables in the actual fridge. And on the top row, there appear to be a lot of condiments like ranch. There are severalvagant trees. And if there are plenty of carried out in the SEC, the trimmer on the back of the stomach, the forbid 봤 is more than you can just use disconussa. And it too. There is no proportion, you can't touch most of the Coleman' business, and you can't just listen to the Alexanderam. So let's see how this depends. This� is the application on purpose.",False," This is an image of a fridge that is open, but the freezer door is shut. And so there are three different layers with two drawers on the bottom. And on the door, there are four more places and shelves with one larger shelf on the bottom. That's a fifth one. On the right, there is a carton of eggs in the top right. On the second layer, on the left, there is an open yellow bag with a green bottle. And on the right, there is Cumber de Gret carton with some other white condiment. And on the bottom, it says the same brand, but in red, as I just said before, with Puleva Calcio. There are a lot of fresh fruits and vegetables in the actual fridge. And on the top row, there appear to be a lot of condiments like ranch. There are severalvagant trees. And if there are plenty of carried out in the SEC, the trimmer on the back of the stomach, the forbid 봤 is more than you can just use disconussa. And it too. There is no proportion, you can't touch most of the Coleman' business, and you can't just listen to the Alexanderam. So let's see how this depends. This� is the application on purpose."
