id,language,culturally_distinct,cultural_distinction_explanation,vocaroo_link,image_link,transcription,selected_other_languages,translation
1aMPforOjD0i,Hindi,True,Yes,https://voca.ro/1aMPforOjD0i,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593604279485439_0.jpg, यह चत्र एक भार्व देश के मंदिर का है इस चत्र में मंदिर में उपर हिस्से में काफ़ी कलाकृतिया हैं जो कारिगर ने किसी पूर्व में बनाई गई हैं कलाकृतिया का कलर नीले रंका है मंदिर के उचे हिस्से में लाइटे लगी हुई हैं यह दक्षन भारत का मंदिर है जहां लोग दक्षन के लिए आई हुए हैं मंदिर के बगल में एक कारेले है और कारेले के ऊपर का निदेश लिखा हुआ है ये चित्र रात की समय लिया गया है इसलिए लाइटे भी लगी हुई है चित्र से प्रतीक होता है यह कोई बहुत पसिद मंदिर है जहां लोग दर्शन के लिए आते हैं चित्र में उपर की चोटी पर कुछ लाइटे साथ में जंडा भी लगा हुआ है चित्र में फूल मालाएं है और फूल मालाएं मंदिर की उपर चोटी से नीचे तक लटे लटकी हुई है यह भारती सभिता का एक प्रतीक है दक्षन भारत का मंदिर यह बहुत ही प्रसिद मंदिर हो सकता है क्योंकि यहां दर्शनार्थी भीड में है यह चित्र रात की समय लिया गया है दर्शन जब आर्ती होती है यह चित्र एक भारती सभिता का प्रतीक है और दक्षन भारत का मंदिर प्रतीत होता है यह चित्र एक भारत का प्रतीक है\,False,"This picture is of a temple from a Bharvi (Bharat) country. In this picture, the upper part of the temple has several artworks created by artisans in the past. The color of the artworks is blue. There are lights installed in the higher parts of the temple. This is a temple from South India, where people have come for a visit. Next to the temple, there is an office, and the sign on top of the office is visible. This picture was taken at night, which is why the lights are also on. The image suggests that this is a very famous temple that attracts visitors. In the picture, at the top peak, there are some lights along with a flag. The image features flower garlands that are draped from the upper peak of the temple to the bottom. This is a symbol of Indian civilization. The temple from South India may be quite famous because there is a crowd of devotees. This picture was taken at night during the prayer ceremony. This image symbolizes Indian civilization and appears to be a temple from South India. This picture represents India."
1kgJeW0mTFAL,Korean,False,nan,https://voca.ro/1kgJeW0mTFAL,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/traditional-5528-07.jpg," 사진 처음 봤을 때는 그냥 독특한 무늬, 꽃 무늬가 많아 보이는 육학형 안에 있는 그런 사진인 것 같습니다. 여기에 있는 육학형 완전한 것은 한 10개 정도, 11개 정도 보여지고, 그리고 잘려져 있는 것은 더 많습니다. 그 육학형 안에 있는 꽃 무늬가 되게 예쁘게 다양하게 있는 것 같습니다. 다 옆에 옆에 붙어 있고요. 색깔도 다양하게 있습니다. 색깔은 빨간색, 보라색, 연두색, 초록색 이렇게 되어 있고요. 여기에 있는 꽃은 또 한 3, 4가지 무늬로 반복되면서 하고 있습니다. 색깔과 무늬는 똑같이 있는 게 아니라 오히려 줄에 따라 또 있는 것 같네요. 보이니까. 스타일과 컬러도 이 정도로 설명이 되는 것 같고, 되게 독특합니다. 뭔가 이불 속에 있을 것 같은. 스타일도 한국식 보다는 또 다른 동남아시아 쪽에서 할 것 같은 그런 거 있고요. 글은 없습니다. 글은 Integrated 작군의 온몸으로 전체적으로 라이브 할 것 같아 할 것 같아요. 당연해�임 항상 안 Edwards 부터 양의äs 아\",False,"When I first saw the photo, it seemed to have unique patterns, appearing mostly like floral designs within a certain framework. There seem to be about 10 or 11 complete patterns shown, and there are even more that are cropped. The floral designs within that framework appear to be very pretty and diverse. They are all placed next to each other, and the colors are also varied. The colors include red, purple, light green, and green. Here, the flowers repeat with about 3 or 4 different patterns. The colors and patterns are not the same; rather, they seem to vary according to the lines. So, it seems that the style and colors can be explained to this extent, and it's very unique. It gives the impression of something that might be found inside a blanket. The style feels different from the Korean style, perhaps more similar to something from Southeast Asia. There are no words present. It seems like the entire experience would be integrated with the body of an artist. Naturally, it resonates from something fundamental."
1d47nOpBzDRj,Chinese,True,nan,https://voca.ro/1d47nOpBzDRj,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/cultural_songs_for_greater_china-1911-55.jpg,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目明镜与点点栏目明镜与点点栏目\,False,"Please don't hesitate to like, subscribe, share, and support the Mingjing and Diandian programs."
1UsOw3TMNG74,Japanese,False,nan,https://voca.ro/1UsOw3TMNG74,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Japanese_images/5948825686369792424_0.jpg,これは将棋のコマの一つです。 将棋は僕はわかんないんですけれども底辺に土が2つに馬これは将棋の一つのコマです。 将棋版とかはなくて、ただのコマが単体で写真が写っていて、その周りに全部背景を白で、影が尽くすという感じなんですけど、 このコマはきれいで来ていて、すごい単純なコマなんですけど役割はわかんないんですけど、裏にも書かれているなと思います。裏側にするとまた少し強めの効果があるのかなと思うんですけれども、 ただの将棋のコマの一つですね。将棋のコマは大きく見えるんですけど、実はまだ小さくて、 この写真ではすごく大きく、ピンポイントで大きさが示されています。それぐらいですかね。あとこの字体もすごくきれいに書かれていて、黒の字ですね。ご視聴ありがとうございました。ご視聴ありがとうございました。\,False,"This is one of the pieces in shogi. I don't really understand shogi, but at the base, there are two pieces of earth and a horse, which is one of the shogi pieces. There's no shogi board; it's just a piece shown in a photo, all set against a white background with shadows cast over it. This piece is beautiful, and while it’s a very simple piece, I'm not quite sure about its role. I think there's something written on the back as well. When flipped over, it might have a slightly stronger effect, but it's just one of the shogi pieces. The shogi piece looks large, but in reality, it’s quite small. In this photo, it appears very big, with its size clearly indicated. That's about it. Also, the lettering is written very beautifully, in black. Thank you for watching. Thank you for watching."
15DMcyiYHsZT,English,True,"Yes, because of the Asian text.",https://voca.ro/15DMcyiYHsZT,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910684274022059_0.jpg, The image is of some sort of notebook or sign of some sort with East Asian characters and blocks as well as some QR codes. And it appears to be on perhaps a table of some sort. And there's kind of stacks of folders or documents. They might be laminated. The tablecloth also appears. There also appears to be a tablecloth with some decorative plants or imagery. And there's also what appears to be a wooden object in the top left. There's also what appears to be a tablecloth with some sort of notebook.,False, The image is of some sort of notebook or sign of some sort with East Asian characters and blocks as well as some QR codes. And it appears to be on perhaps a table of some sort. And there's kind of stacks of folders or documents. They might be laminated. The tablecloth also appears. There also appears to be a tablecloth with some decorative plants or imagery. And there's also what appears to be a wooden object in the top left. There's also what appears to be a tablecloth with some sort of notebook.
1m9FBV4ac8Zx,Chinese,True,dim sum,https://voca.ro/1m9FBV4ac8Zx,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064276482107_0.jpg,这张图片同样也是一张食物的一张照片可以看到图片主要的话就是这样的一个像是一个保温箱的这样的一个机器保温箱里面有差不多五到六层然后每一层都放置着不同的食物它有可能像是中国广东或者是香港的一带的那种点心茶点里面应该是有一些看着像是包子然后紫色的有可能是芋头包然后黄色的有可能是菠萝包等各种各样的这样的一个面点的美食然后放在这个保温的机器里面随时准备随时可以让顾客来取然后能够吃到是温就是说是热的这样的一个新鲜出炉的感觉的这样的一个甜品或者说是差点\,False,"This image is also a photo of food. You can see that the main subject of the picture is a kind of warming machine, resembling a warmer box, which has about five to six layers. Each layer contains different types of food. It is likely that it features dim sum or snacks from the Guangdong region of China or Hong Kong. There are items that look like buns, possibly purple ones that are taro buns, and yellow ones that could be pineapple buns, along with various other types of pastries. All these delicacies are kept in this warming machine, ready at any time for customers to take, ensuring they can enjoy fresh, warm desserts or snacks."
1bIL0I5Otubr,English,True,The roof shape looks to be classic Japanese temple with golden embroidery.,https://voca.ro/1bIL0I5Otubr,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865910674271929696_0.jpg," The image is a long, long photo. It's a photo from a far perspective across a river of a temple. I can tell because of the roof, like a Japanese temple, it's a very distinct shape. It's kind of nicely slanted and curls up a little bit at the gutter areas. There's gold on the outline of the roof and also it's got red support beams and a red balcony. That's the main thing that stands out. The biggest roof in the middle with the red framing in the temple, that's what I focused on first. And it's amidst a forested area surrounded by other buildings that are less conspicuous and more nondescript, like kind of with gray, regular roofs. And also by the waterfront, there appears to be a viewing area. It's very difficult to see, but there looks to be a walkway with some people on the edge at the waterfront.",False," The image is a long, long photo. It's a photo from a far perspective across a river of a temple. I can tell because of the roof, like a Japanese temple, it's a very distinct shape. It's kind of nicely slanted and curls up a little bit at the gutter areas. There's gold on the outline of the roof and also it's got red support beams and a red balcony. That's the main thing that stands out. The biggest roof in the middle with the red framing in the temple, that's what I focused on first. And it's amidst a forested area surrounded by other buildings that are less conspicuous and more nondescript, like kind of with gray, regular roofs. And also by the waterfront, there appears to be a viewing area. It's very difficult to see, but there looks to be a walkway with some people on the edge at the waterfront."
1lVxWRPbgM3i,Chinese,False,nan,https://voca.ro/1lVxWRPbgM3i,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/cultural_songs_for_greater_china-1911-55.jpg,这个是一个估计是个台湾人一个女的在发言穿着一个白色衣服上面有红色字长头发她说的字是来到这里我想说八个字争取自由民主万岁估计是一个来到海外的一个华人不管是她的可能是台湾人因为她的衣服上面是繁体色然后背后的话也有穿着一样衣服的就白色衣服红色字的男女估计是在一个成熟里面都是一个类型的人了\,False,"This appears to be a woman, likely Taiwanese, speaking while wearing a white shirt with red letters and having long hair. She says, ""I want to say eight characters: strive for freedom and democracy, long live."" She seems to be a Chinese person who has come overseas, possibly Taiwanese, since her shirt has traditional Chinese characters. In the background, there are also men and women wearing the same type of clothing, white shirts with red letters, indicating they are likely part of the same gathering or event."
1aGkwpcBSh9N,Korean,False,nan,https://voca.ro/1aGkwpcBSh9N,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743574271062023_0.jpg, 사진 속 물건은 소형 폴더블 스마트폰으로 보입니다. 화면이 접힌 상태이며 바깥쪽에 정사각형 형태의 작은 외부 디스플레이가 달려있고 그 오른쪽 상단에 듀얼 카메라 렌즈가 두 개 나란히 자리에 있습니다. 휴대폰 테두리는 베이지 톤의 케이스나 프레임으로 감싸져 있어 전체적으로 부드럽고 깔끔한 느낌을 줍니다. 테이블 위에 놓여있어 크기를 가늠하기 쉽지 않지만 접혀있는 형태로 보아 한 손에 들어올 만한 사이즈로 추정됩니다. 외부 디스플레이는 커버 화면 역할을 하며 알림 확인이나 간단한 기능 사용 시 편리하게 쓸 수 있을 것으로 보입니다. 듀얼 카메라는 메인 카메라 기능을 담당하며 사진이나 동영상을 찍을 때 다양한 초점을 제공하거나 인물 사진 모드를 지원할 수 있습니다. 전체적으로 최근 출시된 폴더블 폼 예를 들어 삼성 갤럭시 G 플립 시리즈와 유사한 디자인으로 디스플레이를 접었다 폈다 할 수 있는 폼 팩터가 특징입니다. enough술 Hil approve\,False,"The object in the picture appears to be a compact foldable smartphone. The screen is in a folded state, and there is a small square-shaped external display on the outside, with two dual camera lenses placed side by side at the top right. The phone's edges are wrapped in a beige-toned case or frame, giving it an overall smooth and clean look. It is placed on a table, making it difficult to gauge its size, but based on its folded form, it is estimated to be small enough to fit in one hand. The external display serves as a cover screen, which is expected to be convenient for checking notifications or using simple functions. The dual cameras are responsible for the main camera functionalities and can provide various focus options or support portrait mode when taking photos or videos. Overall, its design is reminiscent of recently released foldable models, such as the Samsung Galaxy Z Flip series, featuring a form factor that allows the display to be folded and unfolded."
1aPzb45rUIC1,Chinese,True,nan,https://voca.ro/1aPzb45rUIC1,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/ten_best_chinese_golden_songs_awards_ceremony-2439-18.jpg,我们看到一个舞台舞台上有一个男性他手里拿着一个他的右手拿着一个东西左手看不到可能在这个衣服里面他穿着一身的灰色的西装黑色的鞋子打了一个蓝色白色相间的领带里面还有一件白色的衬衫西装的外面还披了一件长长的黑色的外套然后背景舞台的背景有很多的电子屏幕屏幕上有很多这个类似于黑色的夜空白色的云朵还有像白色的这个下着雪的这个造型然后右左上角这里写着亚洲台所以这是一个亚洲的可能电视台转播的一个右边写了现场直播香港电视所以它应该是一个香港香港一个电视台的现场直播的一个画面然后这个歌星看起来像是香港的歌星成热讯中文字幕秘 이러 oppressedемся 影響\,False,"We see a stage where there is a male performer holding something in his right hand, while his left hand is not visible, possibly tucked in his clothing. He is wearing a gray suit, black shoes, and a blue and white striped tie, paired with a white shirt. Over the suit, he has draped a long black coat. The background of the stage features many electronic screens that display imagery resembling a black night sky with white clouds and a design that looks like snow falling. In the upper left corner, it says ""Asian Station,"" indicating that this might be a broadcast from an Asian television channel. On the right, it mentions ""Live Broadcast Hong Kong Television,"" suggesting that this is a live broadcast from a Hong Kong television station. The singer appears to be a celebrity from Hong Kong."
16M1YnKCP3lh,English,False,nan,https://voca.ro/16M1YnKCP3lh,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941054274168320_0.jpg," The image is of a street, which is somewhat dark, and there is one car that is parked in the foreground, and then there's at least one car in the background with its red brake lights, and then there are some tall, high-rise buildings in the background with lots of windows, and then there are also some smaller two-, three-story buildings in the foreground, perhaps restaurants or bars or other buildings. There's also a tree on the right-hand side of the image with green leaves, and there is also a post on the right-hand side of the image, perhaps for a lamp, a lamp post. There's also some painted signs on the ground, such as the dividing line and an arrow for going right. There's also some of the images that are going right.",False," The image is of a street, which is somewhat dark, and there is one car that is parked in the foreground, and then there's at least one car in the background with its red brake lights, and then there are some tall, high-rise buildings in the background with lots of windows, and then there are also some smaller two-, three-story buildings in the foreground, perhaps restaurants or bars or other buildings. There's also a tree on the right-hand side of the image with green leaves, and there is also a post on the right-hand side of the image, perhaps for a lamp, a lamp post. There's also some painted signs on the ground, such as the dividing line and an arrow for going right. There's also some of the images that are going right."
168TV4Bqmlok,Hindi,False,No,https://voca.ro/168TV4Bqmlok,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Hindi_images/5920593594279170230_0.jpg, इस चित्र में दोसा रखा गया है टेबल पर दोसा काफी लंबा है जिसका रंग सुने रहा है और दोसे के अंदर कुछ भरा भी गया है जिससे उसके उपरी सरत पर हरा हरा रंग नजर आ रहा है साथ ही प्लेट है प्लेट सफेद रंग की प्लेट में छोटी छोटी तीन तीन कटोरिया है और एक बड़ा बोल है पहली कटोरी में चटनी है वह ह्यरर रंग की है दूसरी कटोरी में चटनी है वह लाल रंग की है तीसरी कटोरी में चटनी है वह सफेद रंग की है लगता है वह है coconut शटनी है चोथे में जो है रसम है उसे रसम कहा जाता है जिस पे पोदेने की पतियां डाली गई है उपर से इस table पर एक spoon एक fork एक कांच का glass जिसमें पानी बरा हुआ है और उसके नीचे एक paper napkin है साथी में एक और paper napkin है जिस पे एक spoon और एक fork रखा गया है और ये table ऐसी परतीत होती है ये लकड की है जिसका रंग हलका लाल रंग का है साथी इस table के साथ में कुछ rack रखा हुआ है और एक आदमी का हाथ भी नजर आ रहा है\,False,"In this picture, a dosa is placed on the table. The dosa is quite long and has a golden color, with something filled inside it that gives its upper surface a green hue. There is also a plate, which is white, containing three small bowls and one large bowl. The first bowl has chutney, which is green in color; the second bowl has chutney, which is red; the third bowl has chutney that appears to be white, likely coconut chutney. The fourth bowl contains rasam, which is topped with cilantro leaves. On this table, there is a spoon, a fork, a glass made of glass filled with water, and below it is a paper napkin. Additionally, there is another paper napkin on which a spoon and a fork are placed. This table appears to be wooden with a light reddish color. Next to the table, there is also a rack, and a person's hand is visible."
11XplY0xwQXW,Chinese,False,nan,https://voca.ro/11XplY0xwQXW,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Korean_images/5865743594279648038_0.jpg,这是一张室外的图它本来应该是竖着的但是不知道什么原因变成横着的图了我们可以看到这个图里有两个建筑物它们都是比较中间那个建筑物呢是一个高高的顶蓝色的顶两边是尖的然后旁边呢那个建筑物比较小但它是一个三角形的尖顶在它们的建筑物的后面呢有一座山建筑物的前面呢有很多的树在前面呢是一个绿色的大草坪现在感觉天气是进入了秋天这些绿草呢变成了黄色感觉正在慢慢的枯萎这个图的正就是左上方呢也有一棵树我们可以看到它一半的树叶图里面呢有蓝色的天空是白天天很蓝我们来 Era没有\,False,"This is an outdoor picture that was originally supposed to be vertical, but for some unknown reason, it has turned into a horizontal image. In this picture, we can see two buildings; the taller one has a blue, pointed roof with sharp edges, while the smaller building next to it has a triangular pointed roof. Behind these buildings, there is a mountain. In front of the buildings, there are many trees, and in the foreground, there is a large green lawn. It feels like the weather is turning into autumn as the green grass is changing to yellow, appearing to wither slowly. In the upper left corner of the picture, there is also a tree, and we can see half of its leaves. The sky in the image is blue, indicating it is daytime and the weather is clear."
19nI84uamrZG,Korean,False,nan,https://voca.ro/19nI84uamrZG,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Korean_images/culture-2287-82.jpg, 해당 이미지는 아이들이 놀고 있는 모습입니다. 사진 속에는 총 4명의 아이들과 하나의 큰 나무가 보입니다. 사진 속의 텍스트는 아무것도 없습니다. 큰 나무는 이미지의 약간 우측에 위치하고 있으며 4명의 아이들 중 1명은 벤치에 앉아있고 또 다른 1명은 나무 뒤에 있으며 다른 1명은 나무 옆에 있고 마지막 1명은 나무 위에 올라가 있습니다. 배경은 모래 바닥과 비닐하우스 뼈대가 보입니다. 이 사진은 시골에서 촬영된 것으로 보이며 아이들은 노란색과 초록색의 티셔츠를 입고 있습니다.\,False,"The image shows children playing. In the photo, there are a total of four children and one large tree. There is no text in the image. The large tree is positioned slightly to the right, and among the four children, one is sitting on a bench, another is behind the tree, another is next to the tree, and the last one is climbing on the tree. The background features a sandy ground and the frame of a greenhouse. This photo appears to have been taken in a rural area, and the children are wearing yellow and green t-shirts."
1hTlXof3UT5y,Chinese,False,nan,https://voca.ro/1hTlXof3UT5y,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/yearly_award_ceremony_of_the_music_pioneer_list-1128-35.jpg,这张照片里面是一个女士正在举着一个奖杯的照片然后这位女士的背后是一个看起来背景是一个紫色的然后有闪光的这样一个幕布然后她自己本人是金黄色的头发然后有一缕刘海比较长垂到脸前然后头发是扎起来的然后她画了比较浓的眼妆然后比较浓的口红然后她穿着一个黑色的无袖的衣服然后前面的胸口开领比较大然后她的脖子上戴着几条不一样的项链然后她的手里捧着这个奖杯是透明的然后上面有一个星星的标志写着2015然后奖杯的底座是黑色的她用手托着然后她托着奖杯的手上面还带着银色的首饰对\,False,"The photo features a woman holding a trophy. Behind her is a backdrop that appears purple and sparkly. She has golden blonde hair with a long fringe that falls in front of her face, and her hair is styled up. Her eye makeup is quite bold, and she is wearing bright lipstick. She is dressed in a black sleeveless top with a large neckline at the chest. Around her neck, she has several different necklaces. In her hands, she holds a transparent trophy with a star symbol on it, which reads ""2015."" The base of the trophy is black, and she supports it with her hand, which also has silver jewelry on it."
1cv6voqGjDJ1,Bengali,False,nan,https://voca.ro/1cv6voqGjDJ1,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Bengali_images/5865687704273202449_0.jpg, এই ছোবিটাক বাইরার কোথাও এছোবিটা মধে হছে কনো উন্ষ্তান হছে একটকো কনো মাঠের মধে অনেক মানোশ হছে জর্য়ে এখানে এবং অন� এই পানির উপোর দেএ একটো বারো লম্ভা ব্রিজ গেয়ে ছে এবং আকষ্তাও অনেক নিল পানিটাও ভালোই নিল আকষে টাইপের এবং দেখে মান� এবং ইটা হিজো দেরমোথে এনিগ হোয়ে থকেন\,False,"This area is a place where there are many people, and there is a pretty long bridge built over this water. The water looks really nice and is of a good quality, and it attracts many people. And this has been happening for some time now."
1khvtdHiozyq,English,False,nan,https://voca.ro/1khvtdHiozyq,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/cvqa/Chinese_images/5865941064274931803_0.jpg, for this new picture we are outside inside a building which appears to be some sort of food court or just mall i see different little stands and i see a lot of chinese writing a lot of red which leads me to believe that this could be for the chinese new year since red is the main color of that holiday i see lots of little signs lots of chinese writing i see that the stands being operated by an older person with two people waiting in line or walking towards it um i see a lady sitting down on top of the stool the right side of the picture and this appears to be inside of a big building it's at least two stories um and very very big the walls are yellow with red pillars and appears to be very long as well i do think that there could be a couple more floors since it does consider in the middle of the picture that there's two different columns that could keep going down further down,False, for this new picture we are outside inside a building which appears to be some sort of food court or just mall i see different little stands and i see a lot of chinese writing a lot of red which leads me to believe that this could be for the chinese new year since red is the main color of that holiday i see lots of little signs lots of chinese writing i see that the stands being operated by an older person with two people waiting in line or walking towards it um i see a lady sitting down on top of the stool the right side of the picture and this appears to be inside of a big building it's at least two stories um and very very big the walls are yellow with red pillars and appears to be very long as well i do think that there could be a couple more floors since it does consider in the middle of the picture that there's two different columns that could keep going down further down
1aauq95xdwnq,English,False,nan,https://voca.ro/1aauq95xdwnq,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/food-1517-78.jpg," The image shows a screenshot of a mobile screen and it shows recipes or photos of food in cards on the screen. The top is the black bar of the device and then there is a red bar that appears to have a dashboard icon and a search icon. There are a total of 8 cards of food in frame but possibly more if you scroll. The photos of food shown appear to be some form of fruit toast with banana and kiwi. To the right of that is chocolate balls. And on the second row, from left to right, there is a some form of spam egg sandwich. And then next to that is a lime mojito. And on the third row, there are hash browns and sesame balls. The background of this photo is of these cards are a light beige color and the last two food items are not in frame. This appears to be some form of app. Easter peppers and some forms of app. Otwo eggs太OO Each brand egging colocanʹ Each cellmix Is a qu정all Gal plank Follow the All of the G canal Which Question aumenta Much Question To Try Less Nobody Can\",False," The image shows a screenshot of a mobile screen and it shows recipes or photos of food in cards on the screen. The top is the black bar of the device and then there is a red bar that appears to have a dashboard icon and a search icon. There are a total of 8 cards of food in frame but possibly more if you scroll. The photos of food shown appear to be some form of fruit toast with banana and kiwi. To the right of that is chocolate balls. And on the second row, from left to right, there is a some form of spam egg sandwich. And then next to that is a lime mojito. And on the third row, there are hash browns and sesame balls. The background of this photo is of these cards are a light beige color and the last two food items are not in frame. This appears to be some form of app. Easter peppers and some forms of app. Otwo eggs太OO Each brand egging colocanʹ Each cellmix Is a qu정all Gal plank Follow the All of the G canal Which Question aumenta Much Question To Try Less Nobody Can\"
1eaw3HQD67QS,Chinese,False,nan,https://voca.ro/1eaw3HQD67QS,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/health_first_grand_awards_ceremony-349-43.jpg,这张图片上画着一个男子他坐在一个椅子上面椅子上面有两侧的扶手他侧坐在椅子上面并且成二郎腿的坐姿他一只手放在腿上另一只手靠在椅背上正对着镜头整个图片上面没有任何的文字有一些值得注意的细节是这个男子身穿白色的短袖T恤外面套着灰色的毛衣背心下面穿着藏青色或者灰绿色的西服裤并且穿着黑色的皮鞋他的手上还戴着一块手表这个男子的发型非常的中国风他是典型的短发中国男子的样子他的皮肤也比较的黄他的五官非常的端正整张图片的风格非常干净色调非常的简约好\,False,"The picture depicts a man sitting on a chair with armrests on both sides. He is seated sideways and has one leg crossed over the other. One hand rests on his leg while the other leans against the back of the chair, directly facing the camera. There is no text on the image. Some notable details include that the man is wearing a white short-sleeve T-shirt layered with a gray sweater vest, dark blue or gray-green suit pants, and black leather shoes. He also has a watch on his wrist. The man's hairstyle exhibits a traditional Chinese style; he has a typical short haircut for a Chinese male. His skin tone is relatively yellow, and his facial features are well-defined. The overall style of the image is very clean, with a minimalistic color palette."
1hByOoNYwFnT,English,True,nan,https://voca.ro/1hByOoNYwFnT,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/filtered_images/000000036658.jpg," In this picture we see an adult male and he is dressed like a magician or some sort of fancy pants type of guy and he's walking around with a cane. He's got a cane and beige pants and he's got a black top hat and he's got a felt or velvet jacket, a purple jacket with these wide lapels on it and some sort of bow tie. And he is looking down at his left hand which is covered by a glove. Both of his hands are gloved. And in the background there are these royal blue curtains and part of the curtain is actually, it seems to be stained, it's like a darker color like a purple. And in between the curtains and this gentleman there is a woman who is dressed also interestingly in a fancy way, some sort of fancy non-conventional clothing. She has an umbrella that she's holding and she's holding it sort of above her head and behind her head a little bit. And they seem to be part of some show, maybe some kind of Las Vegas show or something like that. And on the bottom right of the picture there is some text and this text says, Ilya Speer in Photography. So it seems that this is part of some photo shoot. It seems that, of course, she must be part of some photo shoot. So whilst who is used by a guy who has made craps. This is what you will see, The And the Blick. All right. this is what he is doing. Hiring minor Cutting. Mt Vest I Rag now are on the other One consumers. Ilya Speer is on the edge of some of the other three segments.",False," In this picture we see an adult male and he is dressed like a magician or some sort of fancy pants type of guy and he's walking around with a cane. He's got a cane and beige pants and he's got a black top hat and he's got a felt or velvet jacket, a purple jacket with these wide lapels on it and some sort of bow tie. And he is looking down at his left hand which is covered by a glove. Both of his hands are gloved. And in the background there are these royal blue curtains and part of the curtain is actually, it seems to be stained, it's like a darker color like a purple. And in between the curtains and this gentleman there is a woman who is dressed also interestingly in a fancy way, some sort of fancy non-conventional clothing. She has an umbrella that she's holding and she's holding it sort of above her head and behind her head a little bit. And they seem to be part of some show, maybe some kind of Las Vegas show or something like that. And on the bottom right of the picture there is some text and this text says, Ilya Speer in Photography. So it seems that this is part of some photo shoot. It seems that, of course, she must be part of some photo shoot. So whilst who is used by a guy who has made craps. This is what you will see, The And the Blick. All right. this is what he is doing. Hiring minor Cutting. Mt Vest I Rag now are on the other One consumers. Ilya Speer is on the edge of some of the other three segments."
1cbKWIqZOCTA,Chinese,False,nan,https://voca.ro/1cbKWIqZOCTA,https://raw.githubusercontent.com/JustinSQiu/image-captioning-mturk/master/mmid_images/Chinese_images/taipei_taiwan_university_sports_center-638-31.jpg,"这个照片是在一个大的体育场里拍的然后这个体育场都坐满了很多人是从一个很远的地方拍的这个照片里在中间底下的部分坐着有三个部分的人然后他们坐着一行一行的总共可能有二十几行然后在这个体育场的边围上也有座位是好像每一部分每一边有至少四个部分的座位然后做的也有至少十几行每一部分这个地方里面大部分是黑色的但是有一个强光从好像是表演台的边上绕过来但是这个台字不在照片里然后它墙上和上方都是白颜色的然后有一些在上面有一些黑色的好像是照相机这幅度 côtável这并没有在вал,ifer颜色 Chao还有多過 Presents\",False,"This photo was taken in a large stadium that is filled with many people. It is taken from a distant place. In the lower middle part of the photo, there are three sections of people, and they are sitting in rows, probably around twenty rows in total. There are also seats around the edge of the stadium, and it seems that each section has at least four parts of seating, with at least ten rows in each part. Most of this area is black, but there is a strong light coming from what seems to be the edge of a performance stage, although this stage is not visible in the photo. The walls and the upper part are white, and there are some black areas above that look like cameras."
